X,Y,OBJECTID,Onstreet,Atstreet,Month,Bridge_ID,DirFrom,LocationID,PkHrVol,Max24HrDay,PkHrDay,PkHrTime,PkHrAMPM,Month2,AWT,Max24HrVol,YearTxt,Year,last_edited_date
839689.337672912,1079033.42205366,630,Missouri Bottom Rd,Aubuchon Rd,8, ,SE,676,114,Fri,Wed,5:00,PM,August,680,752,2016,2016,2016/09/14 18:29:39+00
839359.47678408,1079196.61628107,631,Missouri Bottom Rd,Aubuchon Rd,8, ,SW,677,1100,Thu,Thu,4:00,PM,August,8170,8957,2016,2016,2017/11/09 18:04:08+00
849995.544422664,1069054.90624958,632,Missouri Bottom Rd,Campus Parkway Dr,7, ,NW,678,1585,Wed,Tue,4:00,PM,July,13320,13608,2016,2016,2016/09/14 18:31:04+00
852422.627823077,1066002.8231149,633,Missouri Bottom Rd,Fee Fee Rd,8, ,NW,679,904,Wed,Thu,7:00,AM,August,6980,7187,2016,2016,2016/09/14 18:31:48+00
846064.988635495,1073207.68436132,634,Missouri Bottom Rd,Leafcrest Dr,7, ,NW,680,26,Fri,Tue,12:00,PM,July,120,179,2016,2016,2016/09/14 18:32:40+00
847249.016779244,1071773.65638949,635,Missouri Bottom Rd,Leafcrest Dr,7, ,SE,681,264,Fri,Tue,5:00,PM,July,2670,2874,2016,2016,2016/09/14 18:33:20+00
841530.266733829,1076509.76732408,636,Missouri Bottom Rd,Mo Rte 370,8, ,N,682,1402,Thu,Thu,4:00,PM,August,13870,14374,2016,2016,2016/09/14 18:34:58+00
847658.738728829,1071252.82311358,637,Missouri Bottom Rd,Ville Maria Ln,7, ,SE,683,443,Fri,Wed,5:00,PM,July,4710,4897,2016,2016,2016/09/14 18:36:33+00
880765.610835161,1085760.77342832,638,Mondoubleau Ln,Lindbergh Blvd,6, ,N,684,290,Fri,Wed,5:00,PM,June,3450,3650,2016,2016,2016/09/14 18:37:07+00
877940.089911412,1090219.10670324,639,Mondoubleau Ln,Vaile Ave,6, ,SE,685,130,Wed,Tue,5:00,PM,June,1320,1369,2016,2016,2016/09/14 18:37:37+00
881023.586369079,991052.166914158,640,Morganford Rd,St Louis City Limit,9, ,SW,686,1237,Fri,Fri,3:00,PM,September,12320,14328,2013,2013,
880207.141807746,983415.475494653,641,Mount Olive Rd,Lemay Ferry Rd,9,413,NW,687,145,Fri,Tue,5:00,PM,September,1240,1311,2015,2015,2015/12/09 15:34:52+00
866950.943910744,1004545.1192589,642,Murdoch Ave,Big Bend Blvd,7, ,SE,688,914,Thu,Thu,5:00,PM,July,10310,10512,2017,2017,2017/11/09 18:05:00+00
867580.284187496,1004132.79298382,643,Murdoch Ave,Laclede Station Rd,7, ,E,689,775,Fri,Wed,5:00,PM,July,9010,9072,2017,2017,2017/11/09 18:05:39+00
867293.825770911,1004258.66084232,644,Murdoch Ave,Laclede Station Rd,8, ,NW,690,1611,Fri,Thu,5:00,PM,August,17687,18441,2018,2018,2019/04/18 17:02:00+00
871359.494148746,1004465.7788664,645,Murdoch Cut-Off,Lansdowne Ave,7, ,W,691,734,Fri,Thu,5:00,PM,July,7950,8014,2017,2017,2017/11/09 18:06:15+00
862557.403485246,987452.210859492,646,Musick Ave,Gravois Rd,10, ,S,692,568,Thu,Wed,7:00,AM,October,5380,5542,2007,2007,
864492.35368358,982254.40334174,647,Musick Ave,Tesson Ferry Rd,10, ,NW,693,652,Fri,Fri,5:00,PM,October,6660,6960,2007,2007,
885645.015774496,1070873.68082724,648,Netherton Dr,New Halls Ferry Rd,5, ,E,694,429,Fri,Mon,3:00,PM,May,4620,5070,2016,2016,2017/01/04 15:57:38+00
887748.629021328,1070776.80372441,649,Netherton Dr,Old Halls Ferry Rd,5, ,W,695,381,Fri,Wed,4:00,PM,May,3740,4181,2016,2016,2017/01/04 15:58:16+00
804233.946313497,995536.550005741,650,New Ballwin Rd,Big Bend Rd,10, ,NW,696,1028,Wed,Mon,5:00,PM,October,9950,10354,2014,2014,2014/11/20 16:02:10+00
804525.613052994,995192.800037071,651,New Ballwin Rd,Big Bend Rd,10, ,S,697,792,Fri,Fri,5:00,PM,October,7610,7906,2014,2014,2014/11/20 16:04:46+00
805383.338699747,990284.817070909,652,New Ballwin Rd,Castlewood Rd,10,349,N,698,121,Wed,Tue,4:00,PM,October,1190,1291,2014,2014,2014/11/20 16:00:07+00
804202.696375996,993078.216667823,653,New Ballwin Rd,Kiefer Creek Rd,10, ,N,699,769,Wed,Wed,5:00,PM,October,6960,7329,2014,2014,2014/11/20 16:00:37+00
803702.696391746,999953.21669732,654,New Ballwin Rd,Twigwood Ln,10, ,N,700,1327,Fri,Fri,5:00,PM,October,13630,14278,2014,2014,2014/11/20 16:01:20+00
872129.782962497,1070939.48318907,655,New Florissant Rd,I-270,3, ,N,701,2048,Fri,Wed,5:00,PM,March,25380,25900,2016,2016,2017/11/09 18:56:42+00
872669.086673912,1080444.70991349,656,New Florissant Rd,Lindbergh Blvd,4, ,N,702,518,Fri,Thu,5:00,PM,April,5370,7708,2016,2016,2017/01/04 15:59:36+00
872669.086673912,1080017.76129232,657,New Florissant Rd,Lindbergh Blvd,3, ,S,703,1293,Fri,Fri,5:00,PM,March,16590,17945,2016,2016,2017/01/04 16:00:19+00
870792.759389829,1076321.28410524,658,New Florissant Rd,Washington St,3, ,N,704,1742,Wed,Wed,5:00,PM,March,20080,21129,2016,2016,2017/01/04 16:01:01+00
870635.462460328,1076062.86795541,659,New Florissant Rd,Washington St,3, ,S,705,1789,Fri,Wed,5:00,PM,March,21890,22341,2016,2016,2017/01/04 16:01:36+00
871023.82782533,1096260.82887174,660,New Halls Ferry Rd,Schackelford Rd,9,136,N,706,228,Tue,Tue,4:00,PM,September,2430,2538,2013,2013,
868909.715255663,989675.559759237,661,New Hampshire Ave,Gravois Rd,9, ,N,707,140,Fri,Fri,5:00,PM,September,1550,1621,2015,2015,2015/12/09 15:51:15+00
869886.532527745,995206.544104069,662,New Hampshire Ave,Heege Rd,9, ,N,708,69,Fri,Fri,5:00,PM,September,660,698,2015,2015,2015/12/09 15:52:06+00
869621.304055579,994844.281049073,663,New Hampshire Ave,Heege Rd,9, ,S,709,256,Fri,Fri,5:00,PM,September,2580,2824,2015,2015,2015/12/09 15:53:44+00
869136.129829079,991493.345165655,664,New Hampshire Ave,Weber Rd,9, ,N,710,256,Fri,Fri,5:00,PM,September,2380,2624,2015,2015,2015/12/09 15:52:50+00
869058.50203158,990943.481435992,665,New Hampshire Ave,Weber Rd,10, ,S,711,222,Thu,Thu,5:00,PM,October,2040,2115,2016,2016,2017/01/04 16:02:34+00
900433.17353408,1083071.24862365,666,New Jamestown Rd,Bellefontaine Rd,7, ,W,712,218,Fri,Fri,5:00,PM,July,2540,2776,2015,2015,2015/12/09 15:55:18+00
897858.694759164,1083712.43959849,667,New Jamestown Rd,Lewis and Clark Blvd,7, ,E,713,320,Fri,Fri,5:00,PM,July,3760,4019,2015,2015,2017/11/09 18:52:46+00
894924.760666411,1088453.36646833,668,New Jamestown Rd,Robbins Mill Rd,6, ,E,714,53,Fri,Wed,4:00,PM,June,390,427,2016,2016,2017/01/04 16:03:26+00
822285.589343995,972248.809835903,669,New Sugar Creek Rd,Hawkins Rd,110, ,S,715,1417,Fri,Fri,4:00,PM,September,13710,14466,2014,2014,2014/11/20 16:05:42+00
866623.644696578,1029060.63781307,670,North and South Rd,Delmar Blvd,3, ,N,716,654,Fri,Fri,5:00,PM,March,5570,6006,2017,2017,2017/07/21 15:39:15+00
867200.901744161,1041673.48496266,671,North and South Rd,Midland Blvd,2, ,N,717,349,Fri,Tue,4:00,PM,February,2120,2215,2017,2017,2017/07/21 15:39:49+00
867053.332157411,1041395.70730299,672,North and South Rd,Midland Blvd,3, ,S,718,310,Fri,Fri,4:00,PM,March,2590,2751,2017,2017,2017/07/21 15:40:21+00
866901.422356244,1033531.12395082,673,North and South Rd,Olive Blvd,3, ,S,719,516,Fri,Fri,5:00,PM,March,4190,4478,2017,2017,2017/07/21 15:41:35+00
867057.672371827,1037691.7143829,674,North and South Rd,Page Ave,3, ,S,720,514,Fri,Fri,5:00,PM,March,5100,5520,2017,2017,2017/07/21 15:42:08+00
868203.50571008,1043880.95036399,675,North and South Rd,St Charles Rock Rd,2, ,S,721,382,Fri,Tue,4:00,PM,February,2680,2893,2017,2017,2017/07/21 15:43:11+00
867197.132722829,1062118.68915091,676,North Hanley Rd,Airport Rd,7, ,N,722,1579,Thu,Thu,5:00,PM,July,9507,10484,2018,2018,2019/04/18 17:03:06+00
867238.799634244,1061832.23073432,677,North Hanley Rd,Airport Rd,7, ,S,723,939,Thu,Wed,4:00,PM,July,6553,6782,2018,2018,2019/04/18 17:03:38+00
866674.216117747,1066415.56408732,678,North Hanley Rd,Frost Ave,2, ,S,724,1804,Fri,Fri,4:00,PM,February,17180,18269,2017,2017,2017/07/21 15:45:24+00
872142.966335081,1050250.63349074,679,North Hanley Rd,University Place Dr,2, ,S,725,1411,Fri,Tue,4:00,PM,February,12870,14036,2017,2017,2017/07/21 15:46:17+00
872368.660765577,1051684.66113449,680,North Hanley Rd,I-70,1, ,N,726,1509,Tue,Tue,4:00,PM,January,14540,15097,2017,2017,2017/07/21 15:47:09+00
871733.822796412,1047836.28169215,681,North Hanley Rd,Natural Bridge Rd,1, ,N,727,1246,Fri,Fri,5:00,PM,January,12280,12608,2017,2017,2017/07/21 15:47:53+00
871594.933638494,1047486.97596032,682,North Hanley Rd,Natural Bridge Rd,1, ,S,728,1244,Fri,Wed,4:00,PM,January,10700,11140,2017,2017,2017/07/21 15:48:36+00
867428.26710308,1058382.80948357,683,North Hanley Rd,Scudder Rd,1, ,S,729,832,Wed,Wed,4:00,PM,January,7140,7338,2017,2017,2017/07/21 15:56:56+00
869369.239270996,1043525.17056374,684,North Hanley Rd,St Charles Rock Rd,1, ,N,730,816,Fri,Wed,4:00,PM,January,7210,7368,2017,2017,2017/07/21 15:58:17+00
866657.433670994,1066848.0871724,685,North Hanley Spur,North Hanley Rd,2, ,S,731,841,Wed,Wed,7:00,AM,February,6220,6560,2017,2017,2017/07/21 15:58:52+00
862559.683664411,957730.809016325,686,Old Baumgartner Rd,Baumgartner Rd (West Int),3, ,NE,732,325,Fri,Fri,7:00,AM,March,2830,2882,2018,2018,2018/08/14 15:10:48+00
870054.475433327,959569.350614823,687,Old Baumgartner Rd,Heintz Rd,5,517,W,733,260,Wed,Wed,7:00,AM,May,2110,2498,2018,2018,2018/08/14 15:11:26+00
871924.266969331,960303.725458406,688,Old Baumgartner Rd,Milburn Rd,5, ,E,734,540,Wed,Fri,5:00,PM,May,5710,5902,2018,2018,2018/08/14 15:12:14+00
871497.183833994,960220.39229174,689,Old Baumgartner Rd,Milburn Rd,5, ,W,735,356,Wed,Wed,11:00,AM,May,3030,3491,2018,2018,2018/08/14 15:13:01+00
888395.078843914,1069871.21695291,690,Old Halls Ferry Rd,I-270,6, ,N,736,1233,Fri,Fri,5:00,PM,June,14870,15357,2016,2016,2017/01/04 16:04:50+00
888530.495567828,1069315.66130549,691,Old Halls Ferry Rd,I-270,5, ,S,737,1039,Sat,Sat,1:00,PM,May,11510,12760,2016,2016,2017/01/04 16:05:30+00
882544.384180497,1086152.46687066,692,Old Halls Ferry Rd,Lindbergh Blvd,5, ,N,738,978,Sun,Wed,5:00,PM,May,10340,10743,2016,2016,2017/01/04 16:06:12+00
882763.134399161,1085923.30033424,693,Old Halls Ferry Rd,Lindbergh Blvd,5,130,S,739,560,Thu,Thu,5:00,PM,May,6260,6468,2016,2016,2017/01/04 16:06:58+00
888833.032692414,1067814.3253974,694,Old Halls Ferry Rd,New Halls Ferry Rd,5,107,N,740,891,Sat,Sat,1:00,PM,May,10330,11509,2016,2016,2017/01/04 16:07:36+00
885836.050825495,1077089.96695107,695,Old Halls Ferry Rd,Parker Rd,5, ,S,741,1065,Fri,Thu,5:00,PM,May,12670,13261,2016,2016,2017/01/04 16:09:04+00
886537.439842664,1078114.27231716,696,Old Halls Ferry Rd,Parker Rd,5, ,N,742,1258,Fri,Thu,5:00,PM,May,13480,13730,2016,2016,2017/01/04 16:08:30+00
887040.91193283,1072638.57788799,697,Old Halls Ferry Rd,Redman Rd,6, ,N,743,950,Fri,Thu,5:00,PM,June,10930,11293,2016,2016,2017/01/04 16:09:52+00
887214.523134161,1072294.82791932,698,Old Halls Ferry Rd,Redman Rd,5, ,S,744,1051,Sat,Tue,5:00,PM,May,12590,12987,2016,2016,2017/01/04 16:10:29+00
871849.940018244,1096145.52234382,699,Old Halls Ferry Rd,Shackelford Rd,5, ,E,745,608,Wed,Thu,5:00,PM,May,6500,6755,2016,2016,2017/01/04 16:11:06+00
878947.162044246,1092360.80025449,700,Old Halls Ferry Rd,Vaile Ave,5, ,NW,746,755,Thu,Thu,5:00,PM,May,7880,8005,2016,2016,2017/01/04 16:11:39+00
879360.35642783,1092051.77232924,701,Old Halls Ferry Rd,Vaile Ave,5, ,SE,747,830,Wed,Mon,5:00,PM,May,8110,8365,2016,2016,2017/01/04 16:17:37+00
891208.991523162,1086693.75450199,702,Old Jamestown Rd,Cold Water Creek,6,134,AT,749,164,Sun,Sun,12:00,PM,June,1600,1679,2016,2016,2017/01/04 16:18:31+00
891384.662103578,1088326.07800899,703,Old Jamestown Rd,Lindbergh Blvd,6, ,S,750,175,Wed,Sun,12:00,PM,June,1840,1929,2016,2016,2017/01/04 16:19:19+00
887863.828594077,1078339.96674766,704,Old Jamestown Rd,Parker Rd,6, ,N,751,462,Fri,Tue,6:00,PM,June,5420,5555,2016,2016,2017/01/04 16:19:53+00
885648.550872412,1097534.41129832,705,Old Jamestown Rd,Sinks Rd,6, ,E,752,93,Tue,Mon,6:00,PM,June,820,825,2016,2016,2017/01/04 16:21:02+00
881954.106489662,1097249.68909874,706,Old Jamestown Rd,Vaile Ave,5,104-C,W,753,198,Sun,Sun,4:00,PM,May,1930,2248,2016,2016,2017/01/04 16:21:25+00
861235.710590579,962621.985913739,707,Old Lemay Ferry Rd,Lemay Ferry Rd,10, ,NW,754,43,Sat,Wed,6:00,PM,October,360,409,2017,2017,2017/11/09 18:07:41+00
861737.654468577,963807.24830699,708,Old Lemay Ferry Rd,Lemay Ferry Rd,10, ,S,755,317,Fri,Wed,5:00,PM,October,3120,3280,2017,2017,2017/11/09 18:08:09+00
792948.738897078,1003299.65455824,709,Old State Rd,Manchester Rd,6, ,S,756,1426,Thu,Tue,5:00,PM,June,16700,17455,2017,2017,2017/07/21 15:59:41+00
782969.572175663,988042.710006572,710,Old State Rd,Mo Rte 109,4, ,NE,757,963,Thu,Wed,7:00,AM,April,8960,9569,2017,2017,2017/07/21 16:00:27+00
787101.516667664,995452.432391822,711,Old State Rd,Old State Spur,4, ,NE,758,945,Thu,Tue,7:00,AM,April,9610,10304,2017,2017,2017/07/21 16:01:11+00
791653.599755079,998428.126899742,712,Old State Rd,Ridge Rd,4, ,E,759,1331,Thu,Thu,5:00,PM,April,13770,14999,2017,2017,2017/07/21 16:01:45+00
854508.818860661,971625.677551992,713,Old Tesson Rd,Kempf Dr,3, ,NE,760,126,Thur,Mon,4:00,PM,March,1200,1224,2018,2018,2018/08/14 15:13:57+00
856151.438278828,973342.231205486,714,Old Tesson Rd,Kennerly Rd,3, ,NE,761,500,Thu,Mon,4:00,PM,March,4010,4194,2018,2018,2018/08/14 15:14:29+00
856022.857499246,973200.792183906,715,Old Tesson Rd,Kennerly Rd,3, ,SW,762,472,Thu,Mon,4:00,PM,March,6060,4669,2018,2018,2018/08/14 15:15:00+00
856492.177426744,974213.365946159,716,Old Tesson Rd,Mattis Rd,3, ,SW,763,107,Thu,Thu,3:00,PM,March,740,820,2018,2018,2018/08/14 15:15:34+00
874297.854085661,1030428.01959274,717,Olive Blvd,Ferguson Ave,1, ,E,764,1514,Fri,Thu,5:00,PM,January,14700,15888,2015,2015,2015/03/06 20:27:38+00
877791.777872078,1029516.56176999,718,Olive Blvd,St Louis City Limit,1, ,W,765,1392,Fri,Thu,5:00,PM,January,12650,13897,2016,2016,2017/01/04 16:28:26+00
775284.949093495,1033412.33678682,719,Olive Street Rd,Chesterfield Airport Rd,9, ,W,766,3120,Sat,Sat,3:00,PM,September,18790,30329,2016,2016,2017/01/04 16:24:22+00
771725.921434663,1033881.08683357,720,Olive Street Rd,Eatherton Rd,9, ,E,767,1307,Sat,Sun,10,AM,September,11510,12783,2016,2016,2017/01/04 16:34:37+00
901615.016642828,1078302.6331609,721,Parker Rd,Bellefontaine Rd,6, ,W,768,569,Fri,Fri,5:00,PM,June,6720,7123,2016,2016,2017/01/04 16:41:49+00
897448.312705912,1078650.22531349,722,Parker Rd,Lewis and Clark Blvd,6, ,E,769,1045,Fri,Fri,5:00,PM,June,12630,13302,2016,2016,2017/01/04 16:44:34+00
896722.329249747,1078755.82287132,723,Parker Rd,Lewis and Clark Blvd,6, ,W,770,1294,Fri,Thu,5:00,PM,June,17280,18054,2016,2016,2017/01/04 16:45:12+00
872434.887667246,1078601.82646015,724,Parker Rd,New Florissant Rd,6, ,E,771,641,Fri,Wed,5:00,PM,June,6840,6955,2016,2016,2017/11/09 18:55:01+00
880966.291536164,1077880.24292957,725,Parker Rd,New Halls Ferry Rd,6, ,E,772,1034,Fri,Fri,5:00,PM,June,12270,12811,2016,2016,2017/01/04 16:46:44+00
880719.897015829,1077691.04711374,726,Parker Rd,New Halls Ferry Rd,6, ,W,773,744,Fri,Sat,12:00,PM,June,8500,9185,2016,2016,2017/01/04 16:47:14+00
886967.753614578,1077831.84407624,727,Parker Rd,Old Halls Ferry Rd,6, ,E,774,1371,Fri,Fri,5:00,PM,June,15670,16604,2016,2016,2017/01/04 16:48:00+00
887799.334300496,1077840.6439274,728,Parker Rd,Old Jamestown Rd,6, ,E,775,1069,Fri,Fri,5:00,PM,June,11910,12473,2016,2016,2017/01/04 16:48:34+00
885682.982890163,1077836.24400182,729,Parker Rd,Parker Rd Cut-Off,6, ,W,776,965,Sat,Thu,6:00,PM,June,9210,9932,2016,2016,2017/01/04 16:49:34+00
878810.341123663,1078518.22820216,730,Parker Rd,Waterford Dr,6,120-C,W,777,607,Fri,Fri,5:00,PM,June,6150,6353,2016,2016,2017/01/04 16:53:31+00
886228.570381664,1077796.64467157,731,Parker Rd Cut-Off,Old Halls Ferry Rd,6, ,W,778,337,Fri,Fri,12:00,PM,June,4040,4381,2016,2016,2017/01/04 16:54:05+00
879725.52006758,1078518.22820216,732,Parker Spur,New Halls Ferry Rd,6, ,W,779,247,Fri,Fri,6:00,PM,June,2600,2803,2016,2016,2017/01/04 16:56:29+00
872843.78612766,1088807.03406807,733,Patterson Rd,Greenway Chase Dr,4, ,SW,780,1877,Fri,Fri,5:00,PM,April,20300,21653,2016,2016,2017/01/04 16:57:10+00
869232.355686497,1083917.85946324,734,Patterson Rd,Humes Ln,4, ,N,781,1897,Fri,Fri,5:00,PM,April,22590,23853,2016,2016,2017/01/04 16:57:47+00
869054.404270746,1083679.14438949,735,Patterson Rd,Humes Ln,4, ,S,782,2049,Fri,Fri,5:00,PM,April,24720,26148,2016,2016,2017/01/04 16:58:23+00
867583.049929995,1080462.99859082,736,Patterson Rd,Lindbergh Blvd,4, ,N,783,2389,Fri,Fri,5:00,PM,April,29680,31389,2016,2016,2017/01/04 16:59:01+00
873851.062328327,1089464.50585024,737,Patterson Rd,New Halls Ferry Rd,4,114,W,784,1830,Fri,Fri,5:00,PM,April,20450,21835,2016,2016,2017/01/04 16:59:52+00
867846.418169662,966189.72812207,738,Patterson Rd,Ringer Rd,2, ,S,785,540,Fri,Fri,7:00,AM,February,5650,6045,2018,2018,2018/08/14 15:16:34+00
868863.779323913,962957.089246154,739,Patterson Rd,Yaeger Rd,7, ,W,786,435,Wed,Thu,5:00,PM,July,5090,5440,2005,2005,
872713.147937495,1031473.55916832,740,Pennsylvania Ave,Olive Blvd,2, ,N,787,469,Fri,Fri,4:00,PM,February,4706,4923,2019,2019,2019/04/18 17:04:43+00
872672.558451746,1031189.43375232,741,Pennsylvania Ave,Olive Blvd,2, ,S,788,394,Fri,Fri,4:00,PM,February,3297,3658,2019,2019,2019/04/18 17:05:24+00
873163.689359244,1035146.89204474,742,Pennsylvania Ave,Page Ave,2, ,S,789,477,Fri,Fri,4:00,PM,February,4586,4805,2019,2019,2019/04/18 17:06:00+00
876320.831995077,965493.852545321,743,Pottle Ave,Telegraph Rd,8, ,E,794,699,Sat,Fri,5:00,PM,August,7090,7937,2006,2006,
829708.040706411,1057015.97199415,744,Prichard Farm Rd,Ceve Coeur Mill Rd,12, ,NW,795,402,Wed,Tue,7:00,AM,December,4280,4496,2016,2016,2017/01/04 17:00:37+00
910553.54994683,1072225.81821482,745,Prigge Rd,Riverview Rd,8, ,W,796,115,Fri,Fri,3:00,PM,August,1260,1423,2015,2015,2015/12/09 16:08:26+00
905587.750495244,1073342.71230649,746,Prigge Rd,Larimore Rd,7, ,E,797,207,Tue,Tue,5:00,PM,July,1730,1796,2015,2015,2015/12/09 15:59:07+00
873761.421759579,983118.359290987,747,Reavis Barracks Rd,I-55,8, ,NW,800,2255,Fri,Thu,5:00,PM,August,25440,26701,2015,2015,2017/01/04 17:01:57+00
877621.934051663,979757.537600569,748,Reavis Barracks Rd,Lemay Ferry Rd,8,408,NW,801,1507,Fri,Thu,5:00,PM,August,15940,16597,2015,2015,2017/01/04 17:02:40+00
877750.886549663,979346.501677237,749,Reavis Barracks Rd,Lemay Ferry Rd,8, ,SE,802,1058,Fri,Fri,5:00,PM,August,11350,11941,2015,2015,2017/01/04 17:03:30+00
871061.480965246,984166.097352989,750,Reavis Barracks Rd,Mackenzie Rd,8, ,E,803,2151,Fri,Tue,5:00,PM,August,23320,23940,2015,2015,2017/01/04 17:04:38+00
879733.529565994,976340.29902824,751,Reavis Barracks Rd,Telegraph Rd,8, ,NW,804,803,Fri,Fri,4:00,PM,August,8800,9331,2015,2015,2017/01/04 17:05:14+00
874623.791097827,982626.728384487,752,Reavis Barracks Rd,Union Rd,8, ,SE,805,1763,Fri,Wed,5:00,PM,August,20870,22853,2007,2007,
870548.856662411,986895.426539987,753,Reavis Rd,Mackenzie Rd,5, ,W,806,987,Fri,Wed,5:00,PM,May,10670,10852,2014,2014,2014/11/20 16:08:22+00
868089.384547245,986947.654453903,754,Reavis Rd,Tesson Ferry Rd,5, ,E,807,948,Fri,Wed,5:00,PM,May,10220,10341,2014,2014,2014/11/20 16:07:42+00
900617.638716329,1075046.54026365,755,Redman Ave,Bellefontaine Rd,4, ,W,808,467,Fri,Fri,5:00,PM,April,5220,5512,2016,2016,2017/01/04 17:08:06+00
896226.84926958,1075022.48092857,756,Redman Ave,Lewis and Clark Blvd,4, ,E,809,773,Thu,Thu,7:00,AM,April,7830,7985,2016,2016,2017/01/04 17:08:49+00
894959.92857508,1074589.47654524,757,Redman Ave,Lewis and Clark Blvd,4,113,W,810,510,Fri,Fri,4:00,PM,April,5590,5893,2016,2016,2017/01/04 17:09:31+00
887312.945181411,1072496.27338257,758,Redman Ave,Old Halls Ferry Rd,6, ,E,811,612,Fri,Fri,5:00,PM,June,6970,7674,2016,2016,2017/01/04 17:10:21+00
803609.204780828,1000981.54305274,759,Reineke Rd,New Ballwin Rd,4, ,W,812,442,Fri,Mon,5:00,PM,April,4310,4406,2015,2015,2015/06/26 16:37:07+00
904009.984621912,1064305.73300516,760,Renfrew Dr,Shepley Dr,4, ,S,813,192,Fri,Wed,3:00,PM,April,2310,2457,2016,2016,2017/01/04 17:10:54+00
831631.861661911,1071373.43606132,761,Rider Trail North,Earth City Expressway,11, ,E,814,232,Thu,Fri,5:00,PM,November,2300,2421,2016,2016,2017/01/04 17:11:34+00
831311.549310412,1071433.33193891,762,Rider Trail North,Earth City Expressway,11, ,W,815,762,Tue,Wed,4:00,PM,November,9580,9793,2016,2016,2017/01/04 17:12:14+00
833045.924122494,1066537.49855474,763,Rider Trail South,Earth City Expressway,11, ,E,816,1876,Wed,Fri,7:00,AM,November,14850,15656,2016,2016,2017/01/04 17:12:58+00
831837.590909246,1066261.45678399,764,Rider Trail South,Earth City Expressway,11, ,W,817,1037,Wed,Thu,7:00,AM,November,9070,9410,2016,2016,2017/01/04 17:13:57+00
807709.843233079,995379.262590654,765,Ries Rd,Big Bend Rd,4, ,S,818,272,Thu,Thu,5:00,PM,April,2670,2866,2015,2015,2016/01/22 19:16:58+00
807015.39875583,990500.790064156,766,Ries Rd,Kiefer Creek Rd,4, ,N,819,268,Sun,Sun,3:00,PM,April,990,2009,2015,2015,2015/06/26 16:37:57+00
872497.837344494,968182.563047156,767,Ringer Rd,Forder Rd,3, ,N,820,160,Fri,Thu,5:00,PM,March,1390,1516,2018,2018,2018/08/14 15:17:16+00
872558.807038829,967811.201913238,768,Ringer Rd,Forder Rd,2, ,S,821,904,Fri,Fri,4:00,PM,February,9040,9915,2018,2018,2018/08/14 15:17:54+00
875003.139092412,969789.946971491,769,Ringer Rd,Kinswood Ln,2, ,S,822,135,Fri,Thu,5:00,PM,February,1040,1101,2018,2018,2018/08/14 15:20:41+00
862426.745281994,964103.133213907,770,Ringer Rd,Lemay Ferry Rd,3, ,SE,823,466,Fri,Thu,6:00,PM,March,4750,4982,2018,2018,2018/08/14 15:21:29+00
867980.534043163,966303.586490154,771,Ringer Rd,Mehl Ave - Patterson Rd,2, ,E,824,505,Fri,Fri,7:00,AM,February,4130,4814,2018,2018,2018/08/14 15:22:06+00
867603.630269412,966237.074155986,772,Ringer Rd,Mehl Ave - Patterson Rd,2, ,W,825,304,Fri,Fri,7:00,AM,February,2730,3001,2018,2018,2018/08/14 15:22:37+00
876915.371816497,971607.953834154,773,Ringer Rd,Sappington Barracks Rd,10, ,S,826,43,Sat,Tue,5:00,PM,October,400,416,2016,2016,2017/01/04 17:14:44+00
884019.038055331,979829.522036657,774,Ripa Ave,Broadway St,8, ,E,827,193,Thu,Wed,7:00,AM,August,1380,1556,2016,2016,2017/01/04 17:15:30+00
883841.954748079,979832.126362152,775,Ripa Ave,Broadway St,8, ,W,828,251,Thu,Thu,7:00,AM,August,1920,2009,2016,2016,2017/01/04 17:16:03+00
881498.204842411,979652.438729405,776,Ripa Ave,Telegraph Rd,8, ,E,829,241,Fri,Fri,7:00,AM,August,2300,2372,2016,2016,2017/01/04 17:16:40+00
894251.612734497,1088459.71389657,777,Robbins Mill Rd,New Jamestown Rd,6, ,W,830,13,Wed,Wed,5:00,PM,June,90,118,2016,2016,2017/01/04 17:17:11+00
884374.154799163,1087059.91453082,778,Robbins Mill Rd,Sinks Rd,6, ,E,831,31,Thu,Fri,12:00,PM,June,240,287,2016,2016,2017/01/04 17:17:42+00
883822.121454414,1087109.20314615,779,Robbins Mill Rd,Sinks Rd,6, ,W,832,70,Thu,Thu,11:00,AM,June,840,865,2016,2016,2017/01/04 17:18:39+00
877801.560004745,964648.613094069,780,Robert Koch Hospital Road,Pottle Ave,8, ,SE,833,246,Fri,Fri,5:00,PM,August,2340,2606,2005,2005,
867858.442095745,989654.130012073,781,Rock Hill Rd,Gravois Rd,6, ,NW,834,1590,Thu,Thu,7:00,AM,June,13560,14351,2014,2014,2014/11/20 16:11:21+00
865594.553250831,991286.074582823,782,Rock Hill Rd,Laclede Station Rd,6, ,E,835,1257,Fri,Thu,5:00,PM,June,13690,13846,2014,2014,2014/11/20 16:09:35+00
865212.608804744,991487.463615738,783,Rock Hill Rd,Laclede Station Rd,6, ,W,836,877,Fri,Tue,5:00,PM,June,9490,9727,2014,2014,2014/11/20 16:13:38+00
860990.386606161,993827.741415486,784,Rock Hill Rd,Pardee Rd,6, ,E,837,937,Fri,Fri,5:00,PM,June,10390,10891,2014,2014,2014/11/20 16:10:18+00
